sub,session,task,rt,corr
MSC06,Session 1,Verb,792,corr
MSC06,Session 1,Verb,1005,corr
MSC06,Session 1,Noun,922,corr
MSC06,Session 1,Noun,732,corr
MSC06,Session 1,Noun,1324,corr
MSC06,Session 1,Noun,1178,err
MSC06,Session 1,Verb,1040,corr
MSC06,Session 1,Noun,795,corr
MSC06,Session 1,Verb,887,err
MSC06,Session 1,Verb,1209,corr
MSC06,Session 1,Noun,1085,corr
MSC06,Session 1,Verb,1076,corr
MSC06,Session 1,Noun,859,corr
MSC06,Session 1,Noun,858,corr
MSC06,Session 1,Noun,1062,corr
MSC06,Session 1,Verb,1039,corr
MSC06,Session 1,Verb,851,corr
MSC06,Session 1,Noun,654,corr
MSC06,Session 1,Verb,961,corr
MSC06,Session 1,Verb,769,corr
MSC06,Session 1,coherent,966,err
MSC06,Session 1,random,717,corr
MSC06,Session 1,coherent,722,corr
MSC06,Session 1,random,675,corr
MSC06,Session 1,coherent,623,corr
MSC06,Session 1,random,639,corr
MSC06,Session 1,coherent,578,corr
MSC06,Session 1,random,653,corr
MSC06,Session 1,coherent,681,corr
MSC06,Session 1,coherent,596,corr
MSC06,Session 1,random,572,corr
MSC06,Session 1,coherent,597,corr
MSC06,Session 1,random,732,corr
MSC06,Session 1,coherent,576,corr
MSC06,Session 1,random,838,corr
MSC06,Session 1,random,824,corr
MSC06,Session 1,random,725,corr
MSC06,Session 1,coherent,592,corr
MSC06,Session 1,coherent,747,corr
MSC06,Session 1,coherent,725,corr
MSC06,Session 1,random,684,corr
MSC06,Session 1,random,699,corr
MSC06,Session 1,random,605,corr
MSC06,Session 1,random,652,corr
MSC06,Session 1,coherent,623,corr
MSC06,Session 1,coherent,546,corr
MSC06,Session 1,random,1137,err
MSC06,Session 1,coherent,647,corr
MSC06,Session 1,coherent,492,corr
MSC06,Session 1,random,856,corr
MSC06,Session 2,Verb,1113,corr
MSC06,Session 2,Verb,731,corr
MSC06,Session 2,Verb,935,corr
MSC06,Session 2,Noun,1068,corr
MSC06,Session 2,Verb,1017,corr
MSC06,Session 2,Noun,724,corr
MSC06,Session 2,Noun,784,err
MSC06,Session 2,Noun,1181,corr
MSC06,Session 2,Noun,1109,corr
MSC06,Session 2,Verb,706,corr
MSC06,Session 2,Verb,708,corr
MSC06,Session 2,Verb,1045,corr
MSC06,Session 2,Noun,1074,corr
MSC06,Session 2,Verb,732,corr
MSC06,Session 2,Noun,1274,corr
MSC06,Session 2,Noun,796,corr
MSC06,Session 2,Verb,983,corr
MSC06,Session 2,Noun,662,corr
MSC06,Session 2,Verb,895,corr
MSC06,Session 2,Noun,1090,corr
MSC06,Session 2,Verb,731,corr
MSC06,Session 2,Noun,891,corr
MSC06,Session 2,Noun,889,corr
MSC06,Session 2,Noun,713,corr
MSC06,Session 2,Verb,1405,corr
MSC06,Session 2,Noun,923,corr
MSC06,Session 2,Noun,1587,corr
MSC06,Session 2,Verb,969,corr
MSC06,Session 2,Verb,984,corr
MSC06,Session 2,Verb,1586,corr
MSC06,Session 2,random,962,corr
MSC06,Session 2,random,685,corr
MSC06,Session 2,coherent,634,corr
MSC06,Session 2,coherent,731,corr
MSC06,Session 2,random,654,corr
MSC06,Session 2,coherent,603,corr
MSC06,Session 2,coherent,631,corr
MSC06,Session 2,random,851,corr
MSC06,Session 2,random,1222,err
MSC06,Session 2,random,838,corr
MSC06,Session 2,coherent,625,corr
MSC06,Session 2,coherent,720,corr
MSC06,Session 2,coherent,612,corr
MSC06,Session 2,coherent,591,corr
MSC06,Session 2,random,741,corr
MSC06,Session 2,random,731,err
MSC06,Session 2,random,1358,err
MSC06,Session 2,coherent,547,corr
MSC06,Session 2,random,603,corr
MSC06,Session 2,coherent,690,corr
MSC06,Session 2,random,786,corr
MSC06,Session 2,coherent,672,corr
MSC06,Session 2,coherent,627,corr
MSC06,Session 2,random,819,corr
MSC06,Session 2,coherent,700,corr
MSC06,Session 2,coherent,635,corr
MSC06,Session 2,random,623,corr
MSC06,Session 2,random,708,corr
MSC06,Session 2,random,637,corr
MSC06,Session 2,coherent,583,corr
MSC06,Session 2,coherent,812,corr
MSC06,Session 2,random,628,corr
MSC06,Session 2,random,718,corr
MSC06,Session 2,coherent,585,corr
MSC06,Session 2,coherent,552,corr
MSC06,Session 2,random,615,corr
MSC06,Session 2,coherent,559,corr
MSC06,Session 2,random,660,corr
MSC06,Session 2,coherent,634,corr
MSC06,Session 2,coherent,568,corr
MSC06,Session 2,coherent,617,corr
MSC06,Session 2,random,731,corr
MSC06,Session 2,coherent,554,corr
MSC06,Session 2,random,996,corr
MSC06,Session 2,random,745,corr
MSC06,Session 2,random,563,corr
MSC06,Session 2,coherent,595,corr
MSC06,Session 2,coherent,712,corr
MSC06,Session 2,random,720,corr
MSC06,Session 2,random,682,err
MSC06,Session 2,coherent,648,corr
MSC06,Session 2,random,670,corr
MSC06,Session 2,random,829,corr
MSC06,Session 2,random,845,corr
MSC06,Session 2,coherent,596,corr
MSC06,Session 2,coherent,581,corr
MSC06,Session 2,coherent,636,corr
MSC06,Session 2,random,691,corr
MSC06,Session 2,coherent,570,corr
MSC06,Session 2,random,626,corr
MSC06,Session 2,Verb,825,corr
MSC06,Session 2,Noun,979,corr
MSC06,Session 2,Noun,699,corr
MSC06,Session 2,Noun,758,corr
MSC06,Session 2,Verb,735,corr
MSC06,Session 2,Verb,800,corr
MSC06,Session 2,Verb,676,corr
MSC06,Session 2,Noun,947,corr
MSC06,Session 2,Verb,1189,corr
MSC06,Session 2,Noun,991,corr
MSC06,Session 2,Noun,856,corr
MSC06,Session 2,Noun,1243,corr
MSC06,Session 2,Verb,816,corr
MSC06,Session 2,Verb,944,corr
MSC06,Session 2,Noun,745,corr
MSC06,Session 2,Noun,700,corr
MSC06,Session 2,Noun,628,corr
MSC06,Session 2,Verb,945,corr
MSC06,Session 2,Verb,851,corr
MSC06,Session 2,Noun,984,corr
MSC06,Session 2,Verb,785,corr
MSC06,Session 2,Verb,711,corr
MSC06,Session 2,Verb,818,corr
MSC06,Session 2,Verb,1020,err
MSC06,Session 2,Noun,1183,corr
MSC06,Session 2,Noun,1139,corr
MSC06,Session 2,Verb,902,corr
MSC06,Session 2,Verb,751,corr
MSC06,Session 2,Noun,1710,corr
MSC06,Session 2,Noun,1106,corr
MSC06,Session 3,random,1025,err
MSC06,Session 3,coherent,648,corr
MSC06,Session 3,random,529,corr
MSC06,Session 3,coherent,591,corr
MSC06,Session 3,coherent,595,corr
MSC06,Session 3,random,795,corr
MSC06,Session 3,random,823,corr
MSC06,Session 3,random,858,corr
MSC06,Session 3,coherent,672,corr
MSC06,Session 3,coherent,769,corr
MSC06,Session 3,coherent,613,corr
MSC06,Session 3,random,668,corr
MSC06,Session 3,coherent,664,corr
MSC06,Session 3,random,779,corr
MSC06,Session 3,random,876,corr
MSC06,Session 3,coherent,634,corr
MSC06,Session 3,coherent,661,corr
MSC06,Session 3,random,765,corr
MSC06,Session 3,random,717,corr
MSC06,Session 3,random,745,corr
MSC06,Session 3,coherent,612,corr
MSC06,Session 3,coherent,577,corr
MSC06,Session 3,coherent,711,corr
MSC06,Session 3,random,523,corr
MSC06,Session 3,coherent,1087,corr
MSC06,Session 3,random,660,corr
MSC06,Session 3,coherent,663,corr
MSC06,Session 3,coherent,596,corr
MSC06,Session 3,random,726,corr
MSC06,Session 3,random,882,corr
MSC06,Session 3,Noun,1430,corr
MSC06,Session 3,Noun,976,corr
MSC06,Session 3,Verb,734,corr
MSC06,Session 3,Verb,947,corr
MSC06,Session 3,Noun,852,corr
MSC06,Session 3,Noun,1244,corr
MSC06,Session 3,Verb,1426,corr
MSC06,Session 3,Verb,1378,corr
MSC06,Session 3,Verb,781,corr
MSC06,Session 3,Verb,731,corr
MSC06,Session 3,Verb,647,corr
MSC06,Session 3,Noun,681,corr
MSC06,Session 3,Noun,1217,err
MSC06,Session 3,Verb,705,corr
MSC06,Session 3,Noun,723,corr
MSC06,Session 3,Noun,1489,corr
MSC06,Session 3,Verb,811,corr
MSC06,Session 3,Noun,1416,corr
MSC06,Session 3,Noun,792,corr
MSC06,Session 3,Noun,778,corr
MSC06,Session 3,Verb,1338,corr
MSC06,Session 3,Noun,734,corr
MSC06,Session 3,Verb,862,corr
MSC06,Session 3,Verb,726,corr
MSC06,Session 3,Noun,1009,corr
MSC06,Session 3,Noun,794,corr
MSC06,Session 3,Verb,809,corr
MSC06,Session 3,Verb,760,corr
MSC06,Session 3,Verb,700,corr
MSC06,Session 3,Noun,700,corr
MSC06,Session 3,Noun,953,corr
MSC06,Session 3,Noun,1187,corr
MSC06,Session 3,Verb,1057,corr
MSC06,Session 3,Noun,1049,corr
MSC06,Session 3,Noun,1061,corr
MSC06,Session 3,Verb,801,corr
MSC06,Session 3,Verb,783,corr
MSC06,Session 3,Verb,826,corr
MSC06,Session 3,Noun,777,err
MSC06,Session 3,Verb,1488,corr
MSC06,Session 3,Verb,1129,corr
MSC06,Session 3,Noun,1507,corr
MSC06,Session 3,Verb,1164,corr
MSC06,Session 3,Verb,1196,corr
MSC06,Session 3,Noun,857,corr
MSC06,Session 3,Noun,1281,corr
MSC06,Session 3,Noun,1437,corr
MSC06,Session 3,Verb,921,corr
MSC06,Session 3,Verb,927,corr
MSC06,Session 3,Noun,823,corr
MSC06,Session 3,Noun,783,corr
MSC06,Session 3,Verb,850,corr
MSC06,Session 3,Noun,905,corr
MSC06,Session 3,Verb,826,corr
MSC06,Session 3,Verb,1137,corr
MSC06,Session 3,Noun,1238,corr
MSC06,Session 3,Noun,1742,corr
MSC06,Session 3,Noun,1177,corr
MSC06,Session 3,Verb,1118,corr
MSC06,Session 3,Verb,1538,corr
MSC06,Session 3,random,875,corr
MSC06,Session 3,coherent,640,corr
MSC06,Session 3,coherent,611,corr
MSC06,Session 3,random,707,corr
MSC06,Session 3,coherent,745,corr
MSC06,Session 3,random,784,corr
MSC06,Session 3,random,806,corr
MSC06,Session 3,coherent,611,corr
MSC06,Session 3,coherent,677,corr
MSC06,Session 3,coherent,689,corr
MSC06,Session 3,coherent,652,corr
MSC06,Session 3,coherent,598,corr
MSC06,Session 3,random,954,corr
MSC06,Session 3,random,819,corr
MSC06,Session 3,random,792,corr
MSC06,Session 3,random,681,corr
MSC06,Session 3,coherent,554,corr
MSC06,Session 3,random,662,corr
MSC06,Session 3,coherent,537,corr
MSC06,Session 3,random,761,corr
MSC06,Session 3,coherent,659,corr
MSC06,Session 3,random,846,corr
MSC06,Session 3,random,663,corr
MSC06,Session 3,coherent,692,corr
MSC06,Session 3,random,648,corr
MSC06,Session 3,random,669,corr
MSC06,Session 3,coherent,594,corr
MSC06,Session 3,coherent,631,corr
MSC06,Session 3,coherent,617,corr
MSC06,Session 3,random,655,corr
MSC06,Session 4,Noun,733,corr
MSC06,Session 4,Noun,935,corr
MSC06,Session 4,Verb,740,corr
MSC06,Session 4,Noun,857,corr
MSC06,Session 4,Verb,926,corr
MSC06,Session 4,Verb,636,corr
MSC06,Session 4,Verb,980,corr
MSC06,Session 4,Verb,742,corr
MSC06,Session 4,Verb,622,corr
MSC06,Session 4,Noun,656,err
MSC06,Session 4,Noun,840,corr
MSC06,Session 4,Noun,801,corr
MSC06,Session 4,Noun,730,corr
MSC06,Session 4,Verb,789,corr
MSC06,Session 4,Noun,741,corr
MSC06,Session 4,Noun,874,err
MSC06,Session 4,Verb,734,corr
MSC06,Session 4,Verb,807,corr
MSC06,Session 4,Verb,1074,corr
MSC06,Session 4,Noun,913,corr
MSC06,Session 4,Verb,693,corr
MSC06,Session 4,Noun,1029,corr
MSC06,Session 4,Verb,890,corr
MSC06,Session 4,Noun,702,corr
MSC06,Session 4,Verb,1082,corr
MSC06,Session 4,Noun,835,corr
MSC06,Session 4,Noun,1123,corr
MSC06,Session 4,Noun,780,corr
MSC06,Session 4,Verb,662,corr
MSC06,Session 4,Verb,728,corr
MSC06,Session 4,random,740,corr
MSC06,Session 4,coherent,675,corr
MSC06,Session 4,random,665,corr
MSC06,Session 4,random,644,corr
MSC06,Session 4,coherent,680,corr
MSC06,Session 4,coherent,644,corr
MSC06,Session 4,coherent,1260,corr
MSC06,Session 4,random,628,corr
MSC06,Session 4,random,726,corr
MSC06,Session 4,random,702,corr
MSC06,Session 4,coherent,778,corr
MSC06,Session 4,coherent,528,corr
MSC06,Session 4,random,687,corr
MSC06,Session 4,coherent,576,corr
MSC06,Session 4,random,839,err
MSC06,Session 4,coherent,655,corr
MSC06,Session 4,random,769,err
MSC06,Session 4,coherent,772,corr
MSC06,Session 4,random,639,err
MSC06,Session 4,random,765,corr
MSC06,Session 4,coherent,622,corr
MSC06,Session 4,random,633,corr
MSC06,Session 4,coherent,647,corr
MSC06,Session 4,coherent,636,corr
MSC06,Session 4,coherent,655,err
MSC06,Session 4,random,721,corr
MSC06,Session 4,coherent,585,corr
MSC06,Session 4,random,815,corr
MSC06,Session 4,coherent,594,corr
MSC06,Session 4,random,675,corr
MSC06,Session 4,coherent,769,corr
MSC06,Session 4,random,639,corr
MSC06,Session 4,random,855,corr
MSC06,Session 4,coherent,460,corr
MSC06,Session 4,random,1011,corr
MSC06,Session 4,coherent,642,corr
MSC06,Session 4,coherent,559,corr
MSC06,Session 4,random,773,corr
MSC06,Session 4,coherent,640,corr
MSC06,Session 4,random,622,corr
MSC06,Session 4,random,696,err
MSC06,Session 4,random,765,corr
MSC06,Session 4,coherent,649,corr
MSC06,Session 4,coherent,562,corr
MSC06,Session 4,coherent,800,corr
MSC06,Session 4,random,622,corr
MSC06,Session 4,random,878,err
MSC06,Session 4,random,776,corr
MSC06,Session 4,random,648,corr
MSC06,Session 4,coherent,583,corr
MSC06,Session 4,coherent,718,corr
MSC06,Session 4,coherent,572,corr
MSC06,Session 4,random,749,err
MSC06,Session 4,random,688,corr
MSC06,Session 4,coherent,607,corr
MSC06,Session 4,random,658,corr
MSC06,Session 4,random,616,corr
MSC06,Session 4,coherent,559,corr
MSC06,Session 4,coherent,827,corr
MSC06,Session 4,coherent,586,corr
MSC06,Session 4,Noun,652,corr
MSC06,Session 4,Verb,836,corr
MSC06,Session 4,Noun,655,err
MSC06,Session 4,Noun,948,corr
MSC06,Session 4,Noun,1283,corr
MSC06,Session 4,Verb,693,corr
MSC06,Session 4,Verb,801,corr
MSC06,Session 4,Verb,1059,err
MSC06,Session 4,Verb,708,corr
MSC06,Session 4,Noun,654,corr
MSC06,Session 4,Noun,702,corr
MSC06,Session 4,Verb,798,corr
MSC06,Session 4,Verb,794,corr
MSC06,Session 4,Verb,988,corr
MSC06,Session 4,Noun,812,corr
MSC06,Session 4,Noun,1016,corr
MSC06,Session 4,Verb,697,corr
MSC06,Session 4,Verb,710,corr
MSC06,Session 4,Verb,695,corr
MSC06,Session 4,Noun,751,corr
MSC06,Session 4,Noun,725,err
MSC06,Session 4,Noun,831,corr
MSC06,Session 4,Verb,754,corr
MSC06,Session 4,Verb,954,corr
MSC06,Session 4,Verb,1139,corr
MSC06,Session 4,Verb,655,corr
MSC06,Session 4,Noun,663,corr
MSC06,Session 4,Noun,1031,corr
MSC06,Session 4,Noun,742,corr
MSC06,Session 4,Noun,706,corr
MSC06,Session 5,coherent,608,corr
MSC06,Session 5,coherent,559,err
MSC06,Session 5,coherent,526,corr
MSC06,Session 5,coherent,611,corr
MSC06,Session 5,random,776,corr
MSC06,Session 5,random,767,corr
MSC06,Session 5,random,804,corr
MSC06,Session 5,random,724,corr
MSC06,Session 5,random,989,corr
MSC06,Session 5,random,637,corr
MSC06,Session 5,coherent,501,corr
MSC06,Session 5,coherent,658,corr
MSC06,Session 5,coherent,606,corr
MSC06,Session 5,random,902,err
MSC06,Session 5,random,799,corr
MSC06,Session 5,coherent,602,corr
MSC06,Session 5,random,709,corr
MSC06,Session 5,coherent,591,corr
MSC06,Session 5,coherent,583,corr
MSC06,Session 5,coherent,594,corr
MSC06,Session 5,random,686,corr
MSC06,Session 5,random,645,corr
MSC06,Session 5,coherent,742,corr
MSC06,Session 5,random,643,corr
MSC06,Session 5,coherent,608,corr
MSC06,Session 5,random,612,corr
MSC06,Session 5,coherent,552,corr
MSC06,Session 5,random,745,corr
MSC06,Session 5,coherent,631,corr
MSC06,Session 5,random,612,corr
MSC06,Session 5,Verb,781,corr
MSC06,Session 5,Verb,763,corr
MSC06,Session 5,Verb,698,corr
MSC06,Session 5,Noun,721,corr
MSC06,Session 5,Noun,993,corr
MSC06,Session 5,Noun,737,err
MSC06,Session 5,Noun,930,corr
MSC06,Session 5,Verb,787,corr
MSC06,Session 5,Noun,886,corr
MSC06,Session 5,Noun,747,corr
MSC06,Session 5,Noun,1013,corr
MSC06,Session 5,Verb,725,corr
MSC06,Session 5,Verb,893,corr
MSC06,Session 5,Verb,660,corr
MSC06,Session 5,Verb,1562,corr
MSC06,Session 5,Noun,801,corr
MSC06,Session 5,Verb,1174,corr
MSC06,Session 5,Noun,814,corr
MSC06,Session 5,Verb,764,err
MSC06,Session 5,Noun,1011,corr
MSC06,Session 5,Noun,807,corr
MSC06,Session 5,Verb,699,corr
MSC06,Session 5,Verb,855,err
MSC06,Session 5,Noun,792,corr
MSC06,Session 5,Noun,748,corr
MSC06,Session 5,Noun,675,corr
MSC06,Session 5,Noun,852,corr
MSC06,Session 5,Verb,764,corr
MSC06,Session 5,Verb,974,corr
MSC06,Session 5,Verb,890,corr
MSC06,Session 5,Verb,702,corr
MSC06,Session 5,Noun,790,corr
MSC06,Session 5,Verb,801,corr
MSC06,Session 5,Verb,928,corr
MSC06,Session 5,Noun,1178,corr
MSC06,Session 5,Verb,677,err
MSC06,Session 5,Noun,863,err
MSC06,Session 5,Noun,1283,corr
MSC06,Session 5,Noun,940,corr
MSC06,Session 5,Verb,762,corr
MSC06,Session 5,Noun,1068,corr
MSC06,Session 5,Verb,816,corr
MSC06,Session 5,Noun,1056,corr
MSC06,Session 5,Verb,812,corr
MSC06,Session 5,Noun,817,corr
MSC06,Session 5,Verb,963,corr
MSC06,Session 5,Noun,861,corr
MSC06,Session 5,Noun,1286,corr
MSC06,Session 5,Noun,898,corr
MSC06,Session 5,Verb,763,corr
MSC06,Session 5,Verb,1164,corr
MSC06,Session 5,Verb,838,corr
MSC06,Session 5,Verb,800,corr
MSC06,Session 5,Noun,785,corr
MSC06,Session 5,Noun,1293,corr
MSC06,Session 5,Verb,863,corr
MSC06,Session 5,Noun,739,corr
MSC06,Session 5,Noun,1080,corr
MSC06,Session 5,Verb,700,corr
MSC06,Session 5,Verb,696,corr
MSC06,Session 5,coherent,926,corr
MSC06,Session 5,coherent,708,corr
MSC06,Session 5,random,592,corr
MSC06,Session 5,random,866,err
MSC06,Session 5,random,1144,corr
MSC06,Session 5,random,913,corr
MSC06,Session 5,coherent,732,corr
MSC06,Session 5,coherent,638,corr
MSC06,Session 5,random,662,corr
MSC06,Session 5,coherent,761,corr
MSC06,Session 5,coherent,622,corr
MSC06,Session 5,coherent,635,corr
MSC06,Session 5,coherent,649,corr
MSC06,Session 5,random,656,corr
MSC06,Session 5,random,695,corr
MSC06,Session 5,random,738,corr
MSC06,Session 5,random,856,corr
MSC06,Session 5,random,647,corr
MSC06,Session 5,random,742,corr
MSC06,Session 5,coherent,566,corr
MSC06,Session 5,coherent,583,corr
MSC06,Session 5,coherent,594,corr
MSC06,Session 5,random,671,corr
MSC06,Session 5,coherent,585,corr
MSC06,Session 5,coherent,658,corr
MSC06,Session 5,coherent,661,corr
MSC06,Session 5,random,624,corr
MSC06,Session 5,coherent,589,corr
MSC06,Session 5,random,660,corr
MSC06,Session 5,random,697,corr
MSC06,Session 6,Verb,1283,corr
MSC06,Session 6,Verb,1019,corr
MSC06,Session 6,Verb,707,corr
MSC06,Session 6,Noun,1058,corr
MSC06,Session 6,Noun,882,corr
MSC06,Session 6,Noun,1445,corr
MSC06,Session 6,Noun,1175,corr
MSC06,Session 6,Verb,999,corr
MSC06,Session 6,Noun,802,corr
MSC06,Session 6,Noun,896,corr
MSC06,Session 6,Noun,961,corr
MSC06,Session 6,Verb,700,corr
MSC06,Session 6,Verb,1000,corr
MSC06,Session 6,Verb,1581,corr
MSC06,Session 6,Verb,1028,corr
MSC06,Session 6,Noun,963,corr
MSC06,Session 6,Verb,1269,corr
MSC06,Session 6,Noun,892,corr
MSC06,Session 6,Verb,1332,corr
MSC06,Session 6,Noun,829,corr
MSC06,Session 6,Noun,959,corr
MSC06,Session 6,Verb,1407,corr
MSC06,Session 6,Verb,870,corr
MSC06,Session 6,Noun,800,corr
MSC06,Session 6,Noun,801,corr
MSC06,Session 6,Noun,927,err
MSC06,Session 6,Noun,1321,corr
MSC06,Session 6,Verb,845,corr
MSC06,Session 6,Verb,1172,err
MSC06,Session 6,Verb,1066,corr
MSC06,Session 6,coherent,880,corr
MSC06,Session 6,coherent,676,corr
MSC06,Session 6,coherent,671,corr
MSC06,Session 6,coherent,683,corr
MSC06,Session 6,random,976,err
MSC06,Session 6,random,631,corr
MSC06,Session 6,random,1113,corr
MSC06,Session 6,random,666,corr
MSC06,Session 6,random,736,corr
MSC06,Session 6,random,748,corr
MSC06,Session 6,coherent,700,corr
MSC06,Session 6,coherent,1014,corr
MSC06,Session 6,coherent,611,corr
MSC06,Session 6,random,698,corr
MSC06,Session 6,random,856,err
MSC06,Session 6,coherent,862,corr
MSC06,Session 6,random,815,err
MSC06,Session 6,coherent,651,corr
MSC06,Session 6,coherent,638,corr
MSC06,Session 6,coherent,998,corr
MSC06,Session 6,random,1089,corr
MSC06,Session 6,random,708,corr
MSC06,Session 6,coherent,1032,corr
MSC06,Session 6,random,738,corr
MSC06,Session 6,coherent,789,corr
MSC06,Session 6,random,751,corr
MSC06,Session 6,coherent,965,corr
MSC06,Session 6,random,646,corr
MSC06,Session 6,coherent,726,corr
MSC06,Session 6,random,701,corr
MSC06,Session 6,coherent,703,corr
MSC06,Session 6,coherent,629,corr
MSC06,Session 6,random,589,corr
MSC06,Session 6,random,749,corr
MSC06,Session 6,random,1295,corr
MSC06,Session 6,random,736,corr
MSC06,Session 6,coherent,624,corr
MSC06,Session 6,coherent,754,corr
MSC06,Session 6,random,726,corr
MSC06,Session 6,coherent,594,corr
MSC06,Session 6,coherent,619,corr
MSC06,Session 6,coherent,625,corr
MSC06,Session 6,coherent,624,corr
MSC06,Session 6,random,666,corr
MSC06,Session 6,random,626,corr
MSC06,Session 6,random,674,corr
MSC06,Session 6,random,695,corr
MSC06,Session 6,random,680,corr
MSC06,Session 6,random,749,corr
MSC06,Session 6,coherent,541,corr
MSC06,Session 6,coherent,606,corr
MSC06,Session 6,coherent,635,corr
MSC06,Session 6,random,847,corr
MSC06,Session 6,coherent,692,corr
MSC06,Session 6,coherent,584,corr
MSC06,Session 6,coherent,785,corr
MSC06,Session 6,random,647,corr
MSC06,Session 6,coherent,574,corr
MSC06,Session 6,random,1036,corr
MSC06,Session 6,random,760,corr
MSC06,Session 6,Verb,1133,corr
MSC06,Session 6,Noun,763,corr
MSC06,Session 6,Verb,858,corr
MSC06,Session 6,Verb,999,corr
MSC06,Session 6,Noun,975,corr
MSC06,Session 6,Verb,711,corr
MSC06,Session 6,Noun,1106,corr
MSC06,Session 6,Noun,819,corr
MSC06,Session 6,Noun,738,corr
MSC06,Session 6,Verb,819,corr
