sub,sess,rating,rt,corr
MSC07,Session 2,outdoor,1125,corr
MSC07,Session 2,indoor,1009,corr
MSC07,Session 2,indoor,1789,corr
MSC07,Session 2,outdoor,654,corr
MSC07,Session 2,outdoor,783,corr
MSC07,Session 2,outdoor,916,corr
MSC07,Session 2,outdoor,810,corr
MSC07,Session 2,Concrete,1156,err
MSC07,Session 2,Abstract,1903,corr
MSC07,Session 2,Abstract,no response,err
MSC07,Session 2,Concrete,95,err
MSC07,Session 2,Abstract,1924,corr
MSC07,Session 2,Concrete,no response,err
MSC07,Session 2,Abstract,1897,corr
MSC07,Session 2,Abstract,1137,corr
MSC07,Session 2,Concrete,1029,corr
MSC07,Session 2,Concrete,1330,corr
MSC07,Session 2,Abstract,1490,corr
MSC07,Session 2,Abstract,1239,corr
MSC07,Session 2,Concrete,1069,corr
MSC07,Session 2,Concrete,881,corr
MSC07,Session 2,Concrete,976,corr
MSC07,Session 2,Concrete,931,corr
MSC07,Session 2,Abstract,1035,corr
MSC07,Session 2,Abstract,939,corr
MSC07,Session 2,Abstract,961,corr
MSC07,Session 2,Abstract,1172,corr
MSC07,Session 2,Concrete,972,corr
MSC07,Session 2,Concrete,1076,corr
MSC07,Session 2,Abstract,1146,corr
MSC07,Session 2,Concrete,1061,corr
MSC07,Session 2,Concrete,1283,corr
MSC07,Session 2,Concrete,937,corr
MSC07,Session 2,Abstract,960,corr
MSC07,Session 2,Abstract,921,corr
MSC07,Session 2,Abstract,849,corr
MSC07,Session 2,Concrete,1635,corr
MSC07,Session 2,Abstract,1004,corr
MSC07,Session 2,Abstract,729,corr
MSC07,Session 2,Concrete,971,corr
MSC07,Session 2,Abstract,1082,corr
MSC07,Session 2,Concrete,715,corr
MSC07,Session 2,Concrete,988,corr
MSC07,Session 2,Abstract,1190,corr
MSC07,Session 2,Concrete,945,corr
MSC07,Session 2,Concrete,846,corr
MSC07,Session 2,Concrete,827,corr
MSC07,Session 2,Abstract,912,corr
MSC07,Session 2,Concrete,773,corr
MSC07,Session 2,Abstract,971,corr
MSC07,Session 2,Abstract,1276,corr
MSC07,Session 2,Concrete,899,corr
MSC07,Session 2,Abstract,813,corr
MSC07,Session 2,Abstract,994,corr
MSC07,Session 2,Concrete,962,corr
MSC07,Session 2,Concrete,965,corr
MSC07,Session 2,Abstract,1109,corr
MSC07,Session 2,Abstract,797,corr
MSC07,Session 2,Abstract,974,corr
MSC07,Session 2,Concrete,835,corr
MSC07,Session 2,Abstract,1089,corr
MSC07,Session 2,Concrete,856,corr
MSC07,Session 2,Concrete,810,corr
MSC07,Session 2,Abstract,985,corr
MSC07,Session 2,Abstract,873,corr
MSC07,Session 2,Concrete,766,corr
MSC07,Session 2,Concrete,1027,corr
MSC07,Session 2,Abstract,884,corr
MSC07,Session 2,Abstract,1016,corr
MSC07,Session 2,Concrete,716,corr
MSC07,Session 2,Abstract,1044,corr
MSC07,Session 2,Abstract,1030,corr
MSC07,Session 2,Concrete,1334,corr
MSC07,Session 2,Abstract,1168,corr
MSC07,Session 2,Concrete,1715,corr
MSC07,Session 2,Abstract,796,corr
MSC07,Session 2,Concrete,775,corr
MSC07,Session 2,Concrete,887,corr
MSC07,Session 2,Concrete,1218,corr
MSC07,Session 3,female,895,corr
MSC07,Session 3,male,785,corr
MSC07,Session 3,male,1583,corr
MSC07,Session 3,female,1060,corr
MSC07,Session 3,female,901,corr
MSC07,Session 3,male,795,corr
MSC07,Session 3,male,1052,corr
MSC07,Session 3,male,786,corr
MSC07,Session 3,female,992,corr
MSC07,Session 3,male,1023,corr
MSC07,Session 3,female,707,corr
MSC07,Session 3,male,860,corr
MSC07,Session 3,male,1182,corr
MSC07,Session 3,female,758,corr
MSC07,Session 3,female,1551,corr
MSC07,Session 3,female,937,corr
MSC07,Session 3,male,1075,corr
MSC07,Session 3,male,1030,corr
MSC07,Session 3,female,678,corr
MSC07,Session 3,male,1183,corr
MSC07,Session 3,female,2051,err
MSC07,Session 3,female,872,corr
MSC07,Session 3,male,983,corr
MSC07,Session 3,female,888,corr
MSC07,Session 3,female,826,corr
MSC07,Session 3,male,982,corr
MSC07,Session 3,male,940,corr
MSC07,Session 3,male,819,corr
MSC07,Session 3,male,770,corr
MSC07,Session 3,male,1199,corr
MSC07,Session 3,male,828,corr
MSC07,Session 3,female,710,corr
MSC07,Session 3,female,1022,corr
MSC07,Session 3,female,745,corr
MSC07,Session 3,female,772,corr
MSC07,Session 3,male,878,corr
MSC07,Session 3,male,909,corr
MSC07,Session 3,female,752,corr
MSC07,Session 3,female,1099,corr
MSC07,Session 3,male,669,corr
MSC07,Session 3,male,1149,corr
MSC07,Session 3,male,931,corr
MSC07,Session 3,female,875,corr
MSC07,Session 3,female,963,corr
MSC07,Session 3,male,1652,corr
MSC07,Session 3,female,685,corr
MSC07,Session 3,female,954,corr
MSC07,Session 3,female,1295,corr
MSC07,Session 3,female,1278,corr
MSC07,Session 3,male,1258,corr
MSC07,Session 3,male,925,corr
MSC07,Session 3,female,1197,corr
MSC07,Session 3,female,1847,corr
MSC07,Session 3,male,1187,corr
MSC07,Session 3,male,1024,corr
MSC07,Session 3,female,1025,corr
MSC07,Session 3,female,877,corr
MSC07,Session 3,male,971,corr
MSC07,Session 3,female,675,corr
MSC07,Session 3,male,796,corr
MSC07,Session 3,male,883,corr
MSC07,Session 3,female,843,corr
MSC07,Session 3,female,825,corr
MSC07,Session 3,female,897,corr
MSC07,Session 3,male,1037,corr
MSC07,Session 3,male,888,corr
MSC07,Session 3,female,1431,corr
MSC07,Session 3,male,778,corr
MSC07,Session 3,female,916,corr
MSC07,Session 3,male,690,corr
MSC07,Session 3,female,596,corr
MSC07,Session 3,male,793,corr
MSC07,Session 3,indoor,no response,err
MSC07,Session 3,indoor,496,corr
MSC07,Session 3,indoor,1282,corr
MSC07,Session 3,outdoor,921,corr
MSC07,Session 3,outdoor,1130,corr
MSC07,Session 3,indoor,1016,corr
MSC07,Session 3,outdoor,897,corr
MSC07,Session 3,outdoor,1352,corr
MSC07,Session 3,outdoor,1115,corr
MSC07,Session 3,outdoor,no response,err
MSC07,Session 3,indoor,328,corr
MSC07,Session 3,outdoor,226,err
MSC07,Session 3,indoor,1821,corr
MSC07,Session 3,outdoor,1167,corr
MSC07,Session 3,indoor,1301,corr
MSC07,Session 3,outdoor,1043,corr
MSC07,Session 3,outdoor,1635,corr
MSC07,Session 3,indoor,1014,corr
MSC07,Session 3,indoor,1151,corr
MSC07,Session 3,outdoor,1374,corr
MSC07,Session 3,indoor,1679,corr
MSC07,Session 3,indoor,1466,corr
MSC07,Session 3,outdoor,978,corr
MSC07,Session 3,indoor,1534,corr
MSC07,Session 3,indoor,1005,corr
MSC07,Session 3,outdoor,1545,corr
MSC07,Session 3,outdoor,1419,corr
MSC07,Session 3,outdoor,1236,corr
MSC07,Session 3,indoor,974,corr
MSC07,Session 3,outdoor,1113,corr
MSC07,Session 3,indoor,1129,corr
MSC07,Session 3,indoor,1080,corr
MSC07,Session 3,indoor,905,corr
MSC07,Session 3,indoor,965,corr
MSC07,Session 3,indoor,1138,corr
MSC07,Session 3,indoor,1664,corr
MSC07,Session 3,outdoor,1266,corr
MSC07,Session 3,outdoor,1814,corr
MSC07,Session 3,outdoor,1546,corr
MSC07,Session 3,indoor,1000,corr
MSC07,Session 3,outdoor,912,corr
MSC07,Session 3,indoor,1051,corr
MSC07,Session 3,outdoor,942,corr
MSC07,Session 3,indoor,1504,err
MSC07,Session 3,indoor,1027,corr
MSC07,Session 3,outdoor,977,corr
MSC07,Session 3,outdoor,1288,corr
MSC07,Session 3,outdoor,834,corr
MSC07,Session 3,outdoor,725,corr
MSC07,Session 3,outdoor,925,corr
MSC07,Session 3,indoor,795,corr
MSC07,Session 3,indoor,1053,corr
MSC07,Session 3,indoor,1197,corr
MSC07,Session 3,outdoor,1560,corr
MSC07,Session 3,indoor,839,corr
MSC07,Session 3,indoor,882,corr
MSC07,Session 3,indoor,881,corr
MSC07,Session 3,outdoor,726,corr
MSC07,Session 3,indoor,804,corr
MSC07,Session 3,indoor,944,corr
MSC07,Session 3,indoor,1471,corr
MSC07,Session 3,outdoor,1027,corr
MSC07,Session 3,indoor,834,corr
MSC07,Session 3,outdoor,881,corr
MSC07,Session 3,indoor,1087,err
MSC07,Session 3,indoor,789,corr
MSC07,Session 3,outdoor,889,corr
MSC07,Session 3,outdoor,892,corr
MSC07,Session 3,outdoor,912,corr
MSC07,Session 3,outdoor,987,corr
MSC07,Session 3,outdoor,931,corr
MSC07,Session 3,outdoor,1174,corr
MSC07,Session 3,Concrete,933,corr
MSC07,Session 3,Abstract,1122,corr
MSC07,Session 3,Concrete,865,corr
MSC07,Session 3,Concrete,1258,corr
MSC07,Session 3,Concrete,1110,corr
MSC07,Session 3,Abstract,883,corr
MSC07,Session 3,Abstract,927,corr
MSC07,Session 3,Abstract,866,corr
MSC07,Session 3,Concrete,972,corr
MSC07,Session 3,Abstract,915,corr
MSC07,Session 3,Abstract,1131,corr
MSC07,Session 3,Concrete,933,corr
MSC07,Session 3,Concrete,1286,corr
MSC07,Session 3,Concrete,899,corr
MSC07,Session 3,Abstract,990,corr
MSC07,Session 3,Abstract,1195,corr
MSC07,Session 3,Abstract,1334,corr
MSC07,Session 3,Concrete,1054,corr
MSC07,Session 3,Abstract,1116,corr
MSC07,Session 3,Concrete,1370,corr
MSC07,Session 3,Concrete,1225,corr
MSC07,Session 3,Concrete,1744,corr
MSC07,Session 3,Abstract,1298,corr
MSC07,Session 3,Abstract,1230,corr
MSC07,Session 3,Abstract,981,corr
MSC07,Session 3,Concrete,1033,corr
MSC07,Session 3,Concrete,1296,corr
MSC07,Session 3,Abstract,1369,corr
MSC07,Session 3,Abstract,947,corr
MSC07,Session 3,Concrete,1033,corr
MSC07,Session 3,Abstract,1414,corr
MSC07,Session 3,Abstract,797,corr
MSC07,Session 3,Concrete,1206,corr
MSC07,Session 3,Concrete,805,corr
MSC07,Session 3,Concrete,1128,corr
MSC07,Session 3,Concrete,1001,corr
MSC07,Session 3,Concrete,911,corr
MSC07,Session 3,Abstract,808,corr
MSC07,Session 3,Abstract,1108,corr
MSC07,Session 3,Abstract,1077,corr
MSC07,Session 3,Abstract,704,corr
MSC07,Session 3,Abstract,836,corr
MSC07,Session 3,Abstract,838,corr
MSC07,Session 3,Concrete,862,corr
MSC07,Session 3,Concrete,1145,corr
MSC07,Session 3,Concrete,728,corr
MSC07,Session 3,Concrete,939,corr
MSC07,Session 3,Abstract,996,corr
MSC07,Session 3,Abstract,581,corr
MSC07,Session 3,Abstract,779,corr
MSC07,Session 3,Concrete,1038,corr
MSC07,Session 3,Concrete,997,corr
MSC07,Session 3,Abstract,710,corr
MSC07,Session 3,Concrete,866,corr
MSC07,Session 3,Abstract,842,corr
MSC07,Session 3,Concrete,672,corr
MSC07,Session 3,Abstract,1017,corr
MSC07,Session 3,Concrete,1054,corr
MSC07,Session 3,Concrete,934,corr
MSC07,Session 3,Concrete,935,corr
MSC07,Session 3,Abstract,806,corr
MSC07,Session 3,Concrete,1097,corr
MSC07,Session 3,Concrete,1532,corr
MSC07,Session 3,Concrete,772,corr
MSC07,Session 3,Concrete,754,corr
MSC07,Session 3,Abstract,721,corr
MSC07,Session 3,Abstract,754,corr
MSC07,Session 3,Abstract,629,corr
MSC07,Session 3,Concrete,810,corr
MSC07,Session 3,Abstract,792,corr
MSC07,Session 3,Abstract,1374,corr
MSC07,Session 3,Abstract,961,corr
MSC07,Session 4,female,1007,corr
MSC07,Session 4,female,814,corr
MSC07,Session 4,male,666,corr
MSC07,Session 4,male,863,corr
MSC07,Session 4,male,1057,corr
MSC07,Session 4,female,849,corr
MSC07,Session 4,female,1135,corr
MSC07,Session 4,male,716,corr
MSC07,Session 4,male,876,corr
MSC07,Session 4,female,841,corr
MSC07,Session 4,female,782,corr
MSC07,Session 4,male,886,corr
MSC07,Session 4,male,886,corr
MSC07,Session 4,male,878,corr
MSC07,Session 4,female,858,corr
MSC07,Session 4,female,871,corr
MSC07,Session 4,male,794,corr
MSC07,Session 4,male,853,corr
MSC07,Session 4,male,771,corr
MSC07,Session 4,female,956,corr
MSC07,Session 4,female,769,corr
MSC07,Session 4,male,784,corr
MSC07,Session 4,female,855,corr
MSC07,Session 4,female,760,corr
MSC07,Session 4,male,722,corr
MSC07,Session 4,female,910,corr
MSC07,Session 4,female,614,corr
MSC07,Session 4,male,760,corr
MSC07,Session 4,male,726,corr
MSC07,Session 4,male,605,corr
MSC07,Session 4,female,793,corr
MSC07,Session 4,male,847,corr
MSC07,Session 4,female,832,corr
MSC07,Session 4,male,804,corr
MSC07,Session 4,male,645,corr
MSC07,Session 4,female,1018,corr
MSC07,Session 4,female,800,corr
MSC07,Session 4,female,711,corr
MSC07,Session 4,female,959,corr
MSC07,Session 4,female,1081,corr
MSC07,Session 4,male,763,corr
MSC07,Session 4,male,792,corr
MSC07,Session 4,male,800,corr
MSC07,Session 4,female,919,corr
MSC07,Session 4,male,937,corr
MSC07,Session 4,male,903,corr
MSC07,Session 4,female,946,corr
MSC07,Session 4,female,1163,corr
MSC07,Session 4,female,1186,corr
MSC07,Session 4,male,849,corr
MSC07,Session 4,female,862,corr
MSC07,Session 4,male,905,corr
MSC07,Session 4,female,674,corr
MSC07,Session 4,male,679,corr
MSC07,Session 4,female,899,corr
MSC07,Session 4,female,1021,corr
MSC07,Session 4,female,854,corr
MSC07,Session 4,female,862,corr
MSC07,Session 4,male,794,corr
MSC07,Session 4,female,794,corr
MSC07,Session 4,female,988,corr
MSC07,Session 4,female,1180,corr
MSC07,Session 4,male,962,corr
MSC07,Session 4,male,670,corr
MSC07,Session 4,male,697,corr
MSC07,Session 4,male,922,corr
MSC07,Session 4,female,828,corr
MSC07,Session 4,male,742,corr
MSC07,Session 4,male,776,corr
MSC07,Session 4,male,740,corr
MSC07,Session 4,female,906,corr
MSC07,Session 4,male,993,corr
MSC07,Session 4,indoor,978,corr
MSC07,Session 4,indoor,1189,corr
MSC07,Session 4,outdoor,853,corr
MSC07,Session 4,outdoor,872,corr
MSC07,Session 4,outdoor,1041,corr
MSC07,Session 4,outdoor,913,corr
MSC07,Session 4,outdoor,851,corr
MSC07,Session 4,outdoor,972,corr
MSC07,Session 4,indoor,890,corr
MSC07,Session 4,indoor,955,corr
MSC07,Session 4,outdoor,1026,corr
MSC07,Session 4,indoor,1091,corr
MSC07,Session 4,indoor,985,corr
MSC07,Session 4,outdoor,1183,corr
MSC07,Session 4,outdoor,1179,corr
MSC07,Session 4,outdoor,958,corr
MSC07,Session 4,outdoor,1037,corr
MSC07,Session 4,indoor,818,corr
MSC07,Session 4,outdoor,1133,corr
MSC07,Session 4,indoor,1410,corr
MSC07,Session 4,indoor,1022,corr
MSC07,Session 4,indoor,1049,corr
MSC07,Session 4,indoor,903,corr
MSC07,Session 4,indoor,915,corr
MSC07,Session 4,outdoor,1003,corr
MSC07,Session 4,outdoor,903,corr
MSC07,Session 4,indoor,1001,corr
MSC07,Session 4,outdoor,1169,corr
MSC07,Session 4,indoor,1255,corr
MSC07,Session 4,indoor,1157,corr
MSC07,Session 4,outdoor,708,corr
MSC07,Session 4,outdoor,1121,corr
MSC07,Session 4,outdoor,971,corr
MSC07,Session 4,indoor,1090,corr
MSC07,Session 4,indoor,713,corr
MSC07,Session 4,outdoor,1199,corr
MSC07,Session 4,outdoor,764,corr
MSC07,Session 4,indoor,869,corr
MSC07,Session 4,indoor,1028,corr
MSC07,Session 4,outdoor,781,corr
MSC07,Session 4,indoor,1060,corr
MSC07,Session 4,indoor,1166,corr
MSC07,Session 4,indoor,1027,corr
MSC07,Session 4,indoor,1124,corr
MSC07,Session 4,indoor,1410,corr
MSC07,Session 4,outdoor,863,corr
MSC07,Session 4,outdoor,1125,corr
MSC07,Session 4,outdoor,1090,corr
MSC07,Session 4,indoor,951,corr
MSC07,Session 4,indoor,1077,corr
MSC07,Session 4,outdoor,1044,corr
MSC07,Session 4,indoor,1155,corr
MSC07,Session 4,outdoor,955,corr
MSC07,Session 4,outdoor,1518,corr
MSC07,Session 4,indoor,813,corr
MSC07,Session 4,outdoor,971,corr
MSC07,Session 4,indoor,1156,corr
MSC07,Session 4,indoor,1090,corr
MSC07,Session 4,outdoor,753,corr
MSC07,Session 4,indoor,1112,corr
MSC07,Session 4,indoor,1395,corr
MSC07,Session 4,indoor,919,corr
MSC07,Session 4,outdoor,818,corr
MSC07,Session 4,outdoor,997,corr
MSC07,Session 4,outdoor,946,corr
MSC07,Session 4,outdoor,740,corr
MSC07,Session 4,indoor,1149,corr
MSC07,Session 4,outdoor,781,corr
MSC07,Session 4,indoor,1326,corr
MSC07,Session 4,indoor,1004,corr
MSC07,Session 4,outdoor,1160,corr
MSC07,Session 4,outdoor,919,corr
MSC07,Session 4,Concrete,1303,corr
MSC07,Session 4,Abstract,904,corr
MSC07,Session 4,Concrete,1024,corr
MSC07,Session 4,Concrete,1337,corr
MSC07,Session 4,Concrete,1126,corr
MSC07,Session 4,Concrete,1140,corr
MSC07,Session 4,Abstract,1190,corr
MSC07,Session 4,Abstract,1051,corr
MSC07,Session 4,Abstract,1307,corr
MSC07,Session 4,Concrete,1123,corr
MSC07,Session 4,Abstract,1475,corr
MSC07,Session 4,Concrete,1062,corr
MSC07,Session 4,Concrete,976,corr
MSC07,Session 4,Abstract,1081,corr
MSC07,Session 4,Concrete,1410,corr
MSC07,Session 4,Abstract,1637,corr
MSC07,Session 4,Concrete,1263,corr
MSC07,Session 4,Abstract,1084,corr
MSC07,Session 4,Abstract,903,corr
MSC07,Session 4,Concrete,826,corr
MSC07,Session 4,Abstract,1236,corr
MSC07,Session 4,Concrete,801,corr
MSC07,Session 4,Abstract,1042,corr
MSC07,Session 4,Abstract,1016,corr
MSC07,Session 4,Abstract,1138,corr
MSC07,Session 4,Abstract,684,corr
MSC07,Session 4,Concrete,996,corr
MSC07,Session 4,Concrete,736,corr
MSC07,Session 4,Abstract,1027,corr
MSC07,Session 4,Concrete,777,corr
MSC07,Session 4,Concrete,752,corr
MSC07,Session 4,Abstract,1088,corr
MSC07,Session 4,Concrete,1028,corr
MSC07,Session 4,Concrete,1219,corr
MSC07,Session 4,Abstract,1312,corr
MSC07,Session 4,Abstract,1364,corr
MSC07,Session 4,Concrete,1017,corr
MSC07,Session 4,Concrete,1266,corr
MSC07,Session 4,Abstract,910,corr
MSC07,Session 4,Abstract,957,corr
MSC07,Session 4,Concrete,842,corr
MSC07,Session 4,Concrete,1250,corr
MSC07,Session 4,Concrete,891,corr
MSC07,Session 4,Abstract,1195,corr
MSC07,Session 4,Abstract,878,corr
MSC07,Session 4,Abstract,937,corr
MSC07,Session 4,Concrete,1014,corr
MSC07,Session 4,Abstract,897,corr
MSC07,Session 4,Concrete,1164,corr
MSC07,Session 4,Concrete,795,corr
MSC07,Session 4,Concrete,765,corr
MSC07,Session 4,Abstract,1155,corr
MSC07,Session 4,Abstract,1164,corr
MSC07,Session 4,Abstract,1133,err
MSC07,Session 4,Abstract,761,corr
MSC07,Session 4,Concrete,811,corr
MSC07,Session 4,Concrete,1115,corr
MSC07,Session 4,Concrete,857,corr
MSC07,Session 4,Abstract,1147,corr
MSC07,Session 4,Concrete,1057,corr
MSC07,Session 4,Concrete,893,corr
MSC07,Session 4,Concrete,1034,corr
MSC07,Session 4,Abstract,1153,corr
MSC07,Session 4,Abstract,1366,corr
MSC07,Session 4,Abstract,1035,corr
MSC07,Session 4,Abstract,1018,corr
MSC07,Session 4,Abstract,1035,corr
MSC07,Session 4,Concrete,1204,corr
MSC07,Session 4,Concrete,1180,corr
MSC07,Session 4,Abstract,1101,corr
MSC07,Session 4,Abstract,1157,corr
MSC07,Session 4,Concrete,879,corr
MSC07,Session 5,male,882,corr
MSC07,Session 5,female,824,corr
MSC07,Session 5,female,958,corr
MSC07,Session 5,male,1169,corr
MSC07,Session 5,male,1013,corr
MSC07,Session 5,female,718,corr
MSC07,Session 5,female,1153,corr
MSC07,Session 5,female,944,corr
MSC07,Session 5,male,1319,corr
MSC07,Session 5,female,771,corr
MSC07,Session 5,male,971,corr
MSC07,Session 5,male,835,corr
MSC07,Session 5,female,938,corr
MSC07,Session 5,male,971,corr
MSC07,Session 5,female,760,corr
MSC07,Session 5,male,1046,corr
MSC07,Session 5,female,1403,corr
MSC07,Session 5,male,819,corr
MSC07,Session 5,female,842,corr
MSC07,Session 5,female,1010,corr
MSC07,Session 5,male,843,corr
MSC07,Session 5,male,1031,corr
MSC07,Session 5,male,852,corr
MSC07,Session 5,female,820,corr
MSC07,Session 5,female,1109,corr
MSC07,Session 5,male,707,corr
MSC07,Session 5,male,1126,corr
MSC07,Session 5,female,863,corr
MSC07,Session 5,male,886,corr
MSC07,Session 5,male,960,corr
MSC07,Session 5,female,819,corr
MSC07,Session 5,male,865,corr
MSC07,Session 5,male,952,corr
MSC07,Session 5,female,993,corr
MSC07,Session 5,male,892,corr
MSC07,Session 5,male,1540,corr
MSC07,Session 5,female,1255,corr
MSC07,Session 5,male,791,corr
MSC07,Session 5,female,688,corr
MSC07,Session 5,female,1308,corr
MSC07,Session 5,female,830,corr
MSC07,Session 5,female,632,corr
MSC07,Session 5,male,686,corr
MSC07,Session 5,female,835,corr
MSC07,Session 5,female,1157,corr
MSC07,Session 5,male,617,corr
MSC07,Session 5,female,1085,corr
MSC07,Session 5,male,747,corr
MSC07,Session 5,male,808,corr
MSC07,Session 5,male,844,corr
MSC07,Session 5,male,612,corr
MSC07,Session 5,female,808,corr
MSC07,Session 5,male,1199,corr
MSC07,Session 5,female,897,corr
MSC07,Session 5,female,1183,corr
MSC07,Session 5,male,739,corr
MSC07,Session 5,female,876,corr
MSC07,Session 5,female,1021,corr
MSC07,Session 5,female,747,corr
MSC07,Session 5,male,1197,corr
MSC07,Session 5,male,804,corr
MSC07,Session 5,female,1158,corr
MSC07,Session 5,female,670,corr
MSC07,Session 5,male,803,corr
MSC07,Session 5,female,1345,corr
MSC07,Session 5,female,638,corr
MSC07,Session 5,male,1097,corr
MSC07,Session 5,male,885,corr
MSC07,Session 5,female,900,corr
MSC07,Session 5,male,789,corr
MSC07,Session 5,female,1111,corr
MSC07,Session 5,male,821,corr
MSC07,Session 5,indoor,1356,corr
MSC07,Session 5,indoor,1317,corr
MSC07,Session 5,outdoor,1063,corr
MSC07,Session 5,indoor,881,corr
MSC07,Session 5,outdoor,873,corr
MSC07,Session 5,indoor,1114,corr
MSC07,Session 5,indoor,1154,corr
